collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_l;ADJF_l;ADJS_l;COMP_l;VERB_l;INFN_l;PRTF_l;GRND_l;NUMR_l;ADVB_l;NPRO_l;PRED_l;PREP_l;CONJ_l;PRCL_l;INTJ_l;None_l;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;NOUN_r;ADJF_r;ADJS_r;COMP_r;VERB_r;INFN_r;PRTF_r;GRND_r;NUMR_r;ADVB_r;NPRO_r;PRED_r;PREP_r;CONJ_r;PRCL_r;INTJ_r;None_r;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;weirdness;cw;dw;otnosit_chastota
е е;3543;3543;131;0.05263157894736842;0;167.51672172482057;165.67642598591684;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9649990800942443;16.031845083169145;8.513874065807078;0.036974315551792265;-4.757332748580863;2.6730391921006347e-06;0;0.0005644933672029354;0;0;0.000282326369282891;0;0;0;1.0;0;-295964.51942035474;-493274.1990339246;4;0;115.74431223462396;74.35968116246971;1
аналогичный образ;94;832;29;0.2894736842105263;1;15.613336432298967;7.707505701888474;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7.116040004102263;16.83200199435741;5.346344630478287;0.03485576923076923;-3.9968873881326643;2.6730391921006347e-06;0;0;0;0;0.002242152466367713;0;0;0;1.0;0;-321098.24992278544;-535163.749871309;4;62.013497373105594;116.53345679639625;65.13182800890203;1
теорема теорема;1350;1350;61;0.34210526315789475;0;28.416254902908378;22.477022454103757;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.6463375324799205;15.507812207605694;7.186503428378674;0.04518518518518518;-4.468006354375307;5.346078384201269e-06;0;0;0;0;0.0005648121999435188;0;0;0;1.414213562373095;0;-385911.6100766913;-643186.0167944855;2;0;104.49947666793378;58.506963311291145;1
формула и;1055;12570;57;0.3684210526315789;0;24.718366973498615;18.468217868243336;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6852532800557448;12.351033308385228;2.854617792563998;0.004534606205250597;-6.901078595274272;2.6730391921006347e-06;0;0.0014336917562724014;0;0;0.0007173601147776184;0;0;0;1.0;0;0.0;0.0;4;72.81887949114672;118.69252642940245;68.64274051246107;1
образ при;832;2604;22;0.3157894736842105;1;11.013251712522077;3.158606981974452;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9255657461239906;10.844428983398585;3.455724732134785;0.008448540706605223;-6.287082702501166;2.6730391921006347e-06;0;0;0;0;0.0012755102040816326;0;0;0;1.0;0;0.0;0.0;4;27.404954647205752;120.1304482644145;60.42815446102981;1
в при;12314;2604;20;0.18421052631578946;1;14.693711132051067;6.93290092123613;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.09950991269994;6.5443462770747844;-14.693818763482346;0.001624167614097775;-8.542838416536082;2.6730391921006347e-06;0;0;0;0;0.0003372681281618887;0;0;0;1.0;1;0.0;0.0;4;91.14104916956428;121.52773308858347;73.62267210193158;1
указанный выше;176;242;20;0.23684210526315788;1;12.510821743549705;4.750011532734767;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7.4567208177688915;16.100577007543617;4.446678302008804;0.08264462809917356;-3.3854310371935203;2.6730391921006347e-06;0;0;0;0;0.002242152466367713;0;0;0;1.0;0;-1251442.0852922858;-1367842.2623829392;4;0;117.41017918034508;77.13250811049616;1
непрерывный в;325;12314;55;0.13157894736842105;1;48.44474757544353;42.04024349595902;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.362139531187176;13.924858958236495;5.973729475868353;0.0044664609387688806;-6.844234987758751;2.6730391921006347e-06;0;0.0044742729306487695;0;0;0.002242152466367713;0;0;0;1.0;0;-104394.03811048956;-173990.0635174826;3;0;73.6297404666201;31.866273070311077;1
точка функция;1817;3705;28;0.07894736842105263;1;30.874545573120137;22.954798540898985;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.637841969423713;10.252551813538922;1.8907937818125027;0.007557354925775978;-6.6236202505304655;2.6730391921006347e-06;0;0.011494252873563218;0;0;0.005780346820809248;0;0;0;1.0;0;0.0;0.0;2;0;58.36673352814901;24.411272356955962;1
функция не;3705;2617;53;0.2631578947368421;1;30.728530620690936;24.171189944694902;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.0320519971153892;12.487892906241788;3.7200334199428724;0.014304993252361673;-5.898244865341299;2.6730391921006347e-06;0;0;0;0;0.0014947683109118087;0;0;0;1.0;0;-318822.3609402819;-531370.6015671365;3;0;115.40070002973114;73.80346891451566;1
первое род;265;93;23;0.13157894736842105;0;20.2587126224582;12.37252092139041;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8.447642174291841;17.494766086405868;4.782095208646726;0.08679245283018867;-2.9602538212072433;2.6730391921006347e-06;0;0.0006743088334457181;0;0;0.0003372681281618887;0;0;0;1.0;0;0.0;0.0;4;0;103.00443466964342;56.71481756620162;1
два род;1506;93;24;0.13157894736842105;0;21.139526214738993;13.23095901969125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.002385213734618;15.17231021517693;4.822559381283362;0.01593625498007968;-5.0579917227591755;2.6730391921006347e-06;0;0.0006743088334457181;0;0;0.0003372681281618887;0;0;0;1.0;0;0.0;0.0;3;0;111.21957868176743;67.42895367727834;1
точка множество;1817;1846;34;0.15789473684210525;1;27.25549977192766;19.496589547596233;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9230208781638702;12.09794656066455;4.293319599959705;0.018418201516793065;-5.7513471444582205;2.6730391921006347e-06;0;0;0;0;0.0003575259206292456;0;0;0;1.0;0;-234119.71011319273;-390199.5168553212;1;0;84.35747569103142;39.00346193317602;1
и требоваться;12570;137;33;0.2631578947368421;0;19.132858688354734;11.33552782311807;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2.8417525858834773;12.930540824600385;4.94324593270626;0.0026252983293556086;-7.588941724366125;2.6730391921006347e-06;0;0;0;0;0.0013568521031207597;0;0;0;1.0;0;-166535.702502326;-277559.50417054334;4;3.1124198492183677;101.19670320590089;26.865185755369584;1
функция то;3705;2619;26;0.21052631578947367;1;17.594033850246532;9.665434400398674;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0034691253907206303;9.404348561672904;0.012246446282505513;0.007017543859649123;-6.926181934217278;2.6730391921006347e-06;0;0;0;0;0.0014947683109118087;0;0;0;1.0;0;0.0;0.0;2;0;103.31661867421252;57.08369703543004;1
это отрезка;2473;369;23;0.13157894736842105;0;20.2587126224582;12.37252092139041;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.2371260044001;12.284249916514126;4.287213329911917;0.009300444803881924;-5.949128883185767;2.6730391921006347e-06;0;0.018691588785046728;0;0;0.009433962264150943;0;0;0;1.0;0;-234614.46858765;-391024.11431275;2;0;88.02034077646864;41.89100090527611;1
и год;12570;1310;41;0.07894736842105263;0;45.20915601778306;37.81172040601778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.10240854232117821;10.612695466914989;-0.4710410656927617;0.0032617342879872713;-7.403167942847539;2.6730391921006347e-06;0;0;0;0;0.0001984914648670107;0;0;0;1.0;0;0.0;0.0;4;13.029098437985821;129.17073751147097;55.91595733651146;1
рассмотреть задача;787;1207;21;0.13157894736842105;1;18.49708543789662;10.683945259761488;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.0479752153096733;11.832610060867195;4.028489051340979;0.01739850869925435;-5.569132271619435;2.6730391921006347e-06;0;0.0027100271002710027;0;0;0.0013568521031207597;0;0;0;1.0;1;-268356.9965456376;-447261.6609093961;3;0;109.60707581980395;65.1495377580982;1
задача о;1207;5039;56;0.34210526315789475;1;26.087053681358512;19.759576777518987;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7843107991262506;13.399020643241458;5.310798984731312;0.011113316134153601;-5.801361931962969;2.6730391921006347e-06;0;0.00039690414764834294;0;0;0.0001984914648670107;0;0;0;1.0;0;-139126.0830173918;-231876.8050289863;4;59.89940087174973;124.65099938874248;73.1569005280311;1
близкий к;38;2798;29;0.23684210526315788;1;18.140691528147073;10.234860797736578;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.672960813312654;16.388922803567798;5.3323886657832915;0.010364546104360257;-5.611660822111944;2.6730391921006347e-06;0;0.0044742729306487695;0;0;0.002242152466367713;0;0;0;1.0;0;-92025.07624905715;-153375.12708176192;4;1.2768901945511253;129.78216237759577;22.297231640095912;1
предыдущий задача;145;1207;35;0.10526315789473684;1;34.22032618510967;26.503684058713777;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6.225251544968431;16.483817578858364;5.83700344008918;0.02899751449875725;-4.271596419337218;2.6730391921006347e-06;0;0.0044742729306487695;0;0;0.002242152466367713;0;0;0;1.0;0;-332180.83975062886;-553634.7329177147;2;0;22.59800489280305;14.682643562296871;1
наряду с;21;5767;21;0.2894736842105263;2;11.306209140630287;3.493068962495157;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.019482271736301;14.80411711729382;4.51193337958851;0.0036414080110976246;-7.106531783752964;2.6730391921006347e-06;0;0.0029850746268656717;0;0;0.0014947683109118087;0;0;0;1.0;0;-628739.0693403324;-1047898.448900554;4;30.380349723188097;134.16793139062537;72.17906279173835;1
найти производный;772;468;24;0.07894736842105263;0;26.463896205531547;18.555329010483803;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.635228322663092;13.805153324105405;4.701844884208143;0.031088082901554404;-4.6911619045530815;2.6730391921006347e-06;0;0;0;0;0.002242152466367713;0;0;0;1.0;1;-189690.39910692748;-316150.66517821245;1;0;61.794014678409155;25.856109201919036;1
и непрерывный;12570;325;32;0.18421052631578946;0;23.50993781128171;15.678350484418825;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.5510946415697338;11.551094641569733;3.7264468396657913;0.002545743834526651;-7.654524152676577;2.6730391921006347e-06;0;0;0;0;0.001364256480218281;0;0;0;1.0;1;-316843.32704245264;-528072.2117374211;3;9.395984450470545;96.8893596334611;36.0757003077145;1
производный в;468;12314;41;0.15789473684210525;1;32.86692619555983;25.469490583794546;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4122630106130125;12.12736701984918;3.9973304425633036;0.0033295436089004387;-7.284273967423743;2.6730391921006347e-06;0;0;0;0;0.002242152466367713;0;0;0;1.0;0;-272315.064341296;-453858.4405688266;3;0;98.60467304298263;51.80026149047201;1
функция дифференцировать;3705;104;20;0.07894736842105263;0;22.053246837942954;14.292436627128016;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4.279318128346495;12.92317431812122;4.241826440292459;0.005398110661268556;-6.5732684776759776;5.346078384201269e-06;0;0;0;0;0.004784688995215311;0;0;0;1.0;0;-239364.14994244004;-398940.24990406673;1;0;22.59800489280305;14.682643562296871;1
дифференцировать в;104;12314;39;0.07894736842105263;1;43.003831333988764;35.48912955778093;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.510038226299489;14.080842664023987;5.696840307959303;0.003167126847490661;-7.3147429974964195;2.6730391921006347e-06;0;0.009523809523809525;0;0;0.004784688995215311;0;0;0;1.0;1;-117950.42031061948;-196584.03385103247;2;0;71.74600650095641;30.79183227588621;1
этот теорема;1510;1350;36;0.23684210526315788;0;22.519479138389467;14.848657712110196;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.7239360540850988;13.063786056969724;5.091834934483809;0.02384105960264901;-5.3118744302234395;2.6730391921006347e-06;0;0;0;0;0.009433962264150943;0;0;0;1.0;0;-155255.20928469964;-258758.68214116606;2;0;88.02034077646864;41.89100090527611;1
теорема доказать;1350;907;79;0.42105263157894735;0;29.677425502909944;25.093638904586925;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.593165894503808;17.200727390858013;8.51995282795619;0.05851851851851852;-3.836409955014733;2.6730391921006347e-06;0;0;0;0;0.0013568521031207597;0;0;0;1.0;0;-679897.0955992169;-1133161.8259986949;2;0;112.78872699824645;69.73947323587795;1
быть показать;1906;383;26;0.2631578947368421;1;15.074373512037063;7.145774062189206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.735994311099614;13.136873747381799;4.716335497782817;0.013641133263378805;-5.460062029414595;5.346078384201269e-06;0;0;0;0;0.002717391304347826;0;0;0;1.414213562373095;1;-188601.93046312145;-314336.5507718691;4;69.53028493348202;133.98175494789882;84.67516407668813;1
существовать то;727;2619;22;0.18421052631578946;1;16.163082245256174;8.30843751470855;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.1119072991605274;11.030770536435123;3.6053304215759945;0.008400152730049638;-6.248790111401055;2.6730391921006347e-06;0;0;0;0;0.0013568521031207597;0;0;0;1.0;1;-336534.71432585304;-560891.1905430885;3;8.45638600542349;80.68837144403437;28.59597577415312;1
утверждение для;507;3864;21;0.3157894736842105;1;10.512649361952892;2.6995091838177623;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0036836857330673;10.788318531290589;3.4398532541742424;0.005434782608695652;-6.701430240006909;2.6730391921006347e-06;0;0;0;0;0.004424778761061947;0;0;0;1.0;0;-379083.9431291806;-631806.5718819676;2;0;97.26396657514657;50.40271227998688;1
что решение;5011;1274;24;0.13157894736842105;1;21.139526214738993;13.23095901969125;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.49201769482869895;9.661942696271012;1.4156581785071702;0.004789463181001796;-7.0327345285867136;2.6730391921006347e-06;0;0;0;0;0.0003372681281618887;0;0;0;1.0;0;0.0;0.0;3;2.9042133755999866;105.27794684866488;27.1367336142921;1
и дифференцировать;12570;104;20;0.07894736842105263;0;22.053246837942954;14.292436627128016;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5168789262318207;11.160735116006546;3.6907619739284594;0.0015910898965791568;-8.307656205306488;2.6730391921006347e-06;0;0;0;0;0.004784688995215311;0;0;0;1.0;0;-325452.1244980096;-542420.2074966828;2;0;73.6297404666201;31.866273070311077;1
е и;3543;12570;50;0.15789473684210525;0;40.08161731165833;33.2993843063548;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-1.251509010858038;10.036203368691412;-9.764460687865242;0.003977724741447892;-7.332081317101966;2.6730391921006347e-06;0;0.0005644933672029354;0;0;0.000282326369282891;0;0;0;1.0;0;0.0;0.0;4;18.05371297983269;125.02275835493198;58.37312247886907;1
утверждение пусть;507;1546;24;0.21052631578947367;0;16.2406466309968;8.332079435949057;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.517883538586389;12.687808540028701;4.471301245270871;0.015523932729624839;-5.418555411387446;2.6730391921006347e-06;0;0;0;0;0.004424778761061947;0;0;0;1.0;0;-211558.72367793997;-352597.87279656663;2;0;107.30237298171683;62.048164105825705;1
учитывать что;76;5011;34;0.3157894736842105;1;17.0204799193523;9.261569695020873;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.061740084170597;15.236665766671276;5.65636812668512;0.006785072839752544;-6.22513653761229;2.6730391921006347e-06;0;0;0;0;0.001364256480218281;0;0;0;1.0;1;0.0;0.0;4;5.103727917414682;123.01727756622631;39.48148953659663;1
что получить;5011;928;24;0.2631578947368421;1;13.914806318803443;6.006239123755702;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.9491862619574273;10.11911126339974;2.361677936939257;0.004789463181001796;-6.951041816567393;2.6730391921006347e-06;0;0;0;0;0.0013568521031207597;0;0;0;1.0;0;0.0;0.0;4;2.0000024044573017;116.0441124329223;25.23783054199502;1
на случай;3768;1019;20;0.2631578947368421;1;11.595671932336202;3.834861721521264;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.962494087902186;9.606350277676912;2.1771744419887287;0.005307855626326964;-6.902977995832404;2.6730391921006347e-06;0;0.0014336917562724014;0;0;0.0007173601147776184;0;0;0;1.0;1;0.0;0.0;4;0.5748131663817273;107.44665975516293;11.430120704913817;0
функция удовлетворять;3705;227;20;0.13157894736842105;0;17.616271845615827;9.85546163480089;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.153209359196672;11.797065548971396;3.96944114886;0.005398110661268556;-6.619119511453218;2.6730391921006347e-06;0;0.0029850746268656717;0;0;0.0014947683109118087;0;0;0;1.0;0;-279340.6346785896;-465567.724464316;3;0;106.35016433001356;60.81772037665061;1
от переменный;1266;591;43;0.23684210526315788;0;26.898266748631865;19.626715929882018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.4262763238896445;15.278805833293841;6.252443829444723;0.0339652448657188;-4.432493345233323;2.6730391921006347e-06;0;0;0;0;0.001364256480218281;0;0;0;1.0;1;-445777.38548602414;-742962.3091433736;3;0;115.40070002973114;73.80346891451566;1
у у;1395;1395;45;0.05263157894736842;0;57.543912042877295;50.40543589518844;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.1128418616899958;14.096548054349345;5.932765209086926;0.03225806451612903;-4.954196310386875;2.6730391921006347e-06;0;0.0014336917562724014;0;0;0.0007173601147776184;0;0;0;1.0;1;-106175.16861853583;-176958.61436422638;3;3.2885945576646907;105.88996411690161;28.683400992273572;1
есть а;897;7243;28;0.18421052631578946;1;20.571195584871496;12.651448552650342;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6891066659684364;10.303816510083644;2.0095127313345507;0.0038658014634819827;-7.183458157096005;2.6730391921006347e-06;0;0.0027100271002710027;0;0;0.0013568521031207597;0;0;0;1.0;0;0.0;0.0;3;0.5156332930136275;94.30467424679827;9.60007755456428;0
существовать конечный;727;465;24;0.18421052631578946;0;17.632453358461284;9.72388616341354;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.731151619599589;13.9010766210419;4.714525913807602;0.033012379642365884;-4.634206019741005;2.6730391921006347e-06;0;0;0;0;0.001364256480218281;0;0;0;1.0;1;-188799.83385290432;-314666.3897548406;2;0;69.66801713889303;29.661649316097954;1
